Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2000-01-03,12.714020729064941,13.189771182152533,12.599184412802419,13.189771182152533,13705800
2000-01-04,11.959394454956055,12.582792245475027,11.795342404819484,12.533576630434055,27293400
2000-01-05,12.090630531311035,12.189061716097829,11.6805005946994,11.828147371879588,22855600
2000-01-06,13.124155044555664,13.124155044555664,12.271084966659545,12.320300548076629,17307000
2000-01-07,12.779651641845703,13.025729658055825,12.59919442995828,13.025729658055825,11632800
2000-01-10,12.336709022521973,12.84527016573764,12.254683031680736,12.84527016573764,11152800
2000-01-11,12.074225425720215,12.320303389559621,11.959389042595157,11.959389042595157,11064400
2000-01-12,12.205463409423828,12.353110144215245,12.074221867387012,12.074221867387012,11067600
2000-01-13,12.484354972839355,12.566380958206237,12.303897805032216,12.336708199178968,12322000
2000-01-14,13.25540542602539,13.27181063076057,12.81246489817553,13.10775858340877,20438600
2000-01-18,12.59919261932373,13.12415897846222,12.549977023154497,13.12415897846222,17116000
2000-01-19,12.59919261932373,12.910891395062208,12.254683446139097,12.566382221877575,15468400
2000-01-20,12.357219696044922,12.59919645079655,12.07422993201336,12.467954821100752,12249000
2000-01-21,11.992191314697266,12.254674298329489,11.959380941743236,12.205458738898447,12839400
2000-01-24,11.696907043457031,12.139847422381772,11.680501844237597,12.008605828626294,12614800
2000-01-25,11.844552040100098,11.992198810683062,11.729715662980015,11.795336449905776,15631000
2000-01-26,12.369518280029297,12.418733870002887,11.91017277360911,12.008603953556293,15441200
2000-01-27,12.632001876831055,12.697622665801605,12.353113523706213,12.484355101647315,12769400
2000-01-28,12.008605003356934,12.566381738485536,12.008605003356935,12.566381738485536,13517000
2000-01-31,12.714020729064941,12.714020729064941,12.156244335789834,12.205459899902344,16910000
2000-02-01,12.861676216125488,12.861676216125488,12.599193028041295,12.632003426551819,8965200
2000-02-02,12.533571243286133,12.730433618835129,12.435140055511633,12.467950451436467,11717400
2000-02-03,12.189059257507324,12.615594305549303,11.926576151019953,12.517163140616539,22798000
2000-02-04,12.041411399841309,12.36951525269802,11.89376466605579,12.320299674769515,13400000
2000-02-07,11.893769264221191,11.942984861176589,11.778932871325262,11.89376926422119,10364400
2000-02-08,12.369518280029297,12.402328673345023,11.992198756898429,12.025009150214157,10821800
2000-02-09,12.090630531311035,12.40232928313588,12.090630531311035,12.369518888206947,9294200
2000-02-10,11.778937339782715,12.205472675206602,11.729721724156882,12.090636238746324,11579400
2000-02-11,11.8609619140625,12.238281587677212,11.81174630446058,11.81174630446058,13510400
2000-02-14,11.614882469177246,12.057822902323837,11.565666865494293,11.99220209741323,13426800
2000-02-15,11.975796699523926,12.074227905273437,11.565666675567625,11.565666675567625,13834000
2000-02-16,11.8609619140625,12.205471181275934,11.84455671086186,12.139850368473375,11939600
2000-02-17,11.713309288024902,12.15624955521912,11.631283312618564,11.926576824081376,12256800
2000-02-18,11.483637809753418,11.729715762819563,11.38520662852696,11.696905369077411,14998000
2000-02-22,11.74612045288086,12.041413983819206,11.2867749603101,11.335990548799824,13162800
2000-02-23,12.008605003356934,12.238277776645182,11.664095843424564,11.811742626252723,13732000
2000-02-24,11.762523651123047,12.139843098788083,11.516445750471936,12.041411938527638,11467800
2000-02-25,11.582073211669922,12.025013688603476,11.582073211669924,11.746125240163831,10603800
2000-02-28,12.057816505432129,12.32029958582249,11.696902269895386,11.746117847468577,13760000
