Price,Close,High,Low,Open,Volume
Ticker,C,C,C,C,C
Date,,,,,
2000-01-03,212.0639190673828,222.56708487024846,208.0627130472435,222.56708487024846,1681920
2000-01-04,199.06004333496094,208.81298515664872,199.06004333496094,208.06275886267275,2403280
2000-01-05,207.0623779296875,208.062679272343,198.05966584578806,203.56132323039327,1742547
2000-01-06,217.0654296875,218.81595734627015,205.06181145593317,205.3118868357575,1863280
2000-01-07,216.06515502929688,219.81628619299997,211.31372222193966,216.06515502929688,1394587
2000-01-10,215.31484985351562,219.81620559958216,214.31454857661197,219.81620559958216,850320
2000-01-11,212.56414794921875,217.56565731272977,211.56384607651654,213.56444982192096,996653
2000-01-12,220.06639099121094,220.06639099121097,213.8145048835061,214.31465577212248,1145773
2000-01-13,222.56703186035156,224.31755907723075,218.81590210989623,220.06627869338135,1237987
2000-01-14,232.07003784179688,234.32071708810741,225.81815104648987,226.06822651830214,2225493
2000-01-18,234.07052612304688,235.82105356200128,228.81894380618363,232.31999868409247,1571720
2000-01-19,239.07200622558594,240.57245814750385,231.56974661599642,232.06989725663573,1955293
2000-01-20,234.50828552246094,240.3225405354145,228.8190682517214,239.57231408213016,1358293
2000-01-21,225.8179168701172,234.07039888198196,223.56723995779043,232.82002281957818,1547960
2000-01-24,220.816650390625,228.0688393615515,218.56597105482018,228.0688393615515,1143213
2000-01-25,223.56744384765625,230.06940530183863,220.56653856111052,227.31857545583838,1541867
2000-01-26,232.57015991210938,234.32068799746935,225.3179721299038,226.06819845220093,1334387
2000-01-27,236.07119750976562,238.07180087849244,231.06968908794855,234.5707449832205,1449120
2000-01-28,224.56765747070312,234.0705204817128,224.0675067859131,230.06931500339294,1207120
2000-01-31,228.06875610351562,231.81988696048134,225.06785141794305,226.56830376072932,1360480
2000-02-01,233.07022094726562,234.07052232472174,229.8192414705334,230.31939215926144,1197400
2000-02-02,231.0696563720703,234.57071177164713,228.0687517438616,233.32033484322685,1318920
2000-02-03,225.94393920898438,232.71473427961985,220.67776526515675,231.9624237162159,1900267
2000-02-04,219.67457580566406,231.71153886350865,217.4176452323182,228.2007579716373,1466240
2000-02-07,218.1699981689453,225.44233144124348,217.4176878304317,221.93154986151333,1244160
2000-02-08,224.69012451171875,225.44243519646778,221.17934131622312,221.93165200097218,1320587
2000-02-09,217.41775512695312,223.6870098883993,216.41467436512173,221.17930798382082,1265280
2000-02-10,215.41162109375,221.43010643280704,212.65314864668218,218.67163398573922,1124307
2000-02-11,216.66543579101562,221.43006921697548,212.15157254536948,217.41774633195666,1326307
2000-02-14,216.66543579101562,218.9223674138387,208.8915602012917,217.66851651227034,1153773
2000-02-15,220.17625427246094,220.42702449372797,211.39929652811455,212.15160719191567,1403133
2000-02-16,215.1608123779297,220.17621592986276,212.90388077955978,217.1669737987029,910360
2000-02-17,210.64688110351562,219.67460457938057,209.3930306207566,217.66844380696614,1287480
