Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2000-01-03,29.85164451599121,30.543431221769094,29.495269546348055,30.543431221769094,6057400
2000-01-04,28.21651840209961,29.89357744531504,28.153628687979033,29.830687731194462,5722800
2000-01-05,28.698665618896484,28.80348178258858,28.06976863674389,28.321327429604928,7726400
2000-01-06,29.27515411376953,29.89356947098844,29.0131137081683,29.055040173064498,7221400
2000-01-07,31.214262008666992,31.27715172392958,29.117938166580558,29.13890140500142,5164800
2000-01-10,31.86411476135254,31.88507799474817,30.79498985817558,31.214254526088116,4454000
2000-01-11,30.732101440429688,31.906042559572978,30.690174971888855,31.612557279787154,2955000
2000-01-12,30.690183639526367,31.69641916869117,30.145139394562104,31.235227884490634,4687400
2000-01-13,31.843156814575195,32.24145831521834,30.48054641763814,31.046553813288917,5750800
2000-01-14,32.912288665771484,33.708891830930284,32.199538465366246,32.2833914301198,4571000
2000-01-18,34.37970733642578,34.71511911531774,32.367236663074024,32.702648441965984,5932000
2000-01-19,34.79896545410156,35.63749474215221,33.625024450830665,34.8408919185041,4130500
2000-01-20,33.54117965698242,35.63750338554382,33.54117965698242,35.134385690689086,5551900
2000-01-21,32.53493118286133,34.54740115293523,32.199519521182346,34.50547469522535,3520200
2000-01-24,31.528715133666992,34.37971597022199,31.193303270542874,32.325318308586766,5005500
2000-01-25,33.33154296875,33.373469437893085,30.69017541273585,31.90604301788522,3730800
2000-01-26,33.83466339111328,34.882825206203535,32.6607221582122,32.954207466437474,3782800
2000-01-27,32.82841873168945,34.46355069916824,31.19328676421067,33.91850671000864,3109600
2000-01-28,30.85788345336914,33.37347177837206,30.774030509202372,32.61879528087118,2834600
2000-01-31,32.82841873168945,33.20575687803071,30.187051707300647,30.899801539278577,3249700
2000-02-01,34.79896545410156,34.96667131171169,32.19952466114458,33.07998041359775,4530500
2000-02-02,36.18255615234375,36.22448263687717,34.21201137927289,34.882835131807646,4945700
2000-02-03,36.350242614746094,36.895286621656936,35.72134568369513,36.2244632285359,4640800
2000-02-04,35.55365753173828,37.02108443458125,35.302098634108056,36.72759905401266,3273700
2000-02-07,34.37970733642578,35.0505308942097,34.2120014469798,34.88282500476372,2566700
2000-02-08,35.59556579589844,36.05675687217038,34.71511010483381,34.84088948927162,2440700
2000-02-09,35.46977233886719,35.55362522855718,34.50546410743227,34.882802111037236,1466800
2000-02-10,34.9666748046875,35.46979242777653,34.79896893032449,35.42786595918578,2761800
2000-02-11,34.67319107055664,35.09245577515829,34.21199989549483,34.9666763637778,2071000
2000-02-14,34.044288635253906,34.631259128965176,33.54117106921567,34.58933266512866,1856300
2000-02-15,33.12192153930664,33.8765982326073,32.534950777850575,33.583112851879264,2675400
2000-02-16,32.031829833984375,33.07999180499172,31.109447299497916,32.99613884731113,4231600
2000-02-17,29.516239166259766,32.19953363591974,29.180827357552268,32.19953363591974,6955400
2000-02-18,30.145137786865234,30.815961437198812,28.090740357718644,29.348534702094106,6004200
2000-02-22,29.516239166259766,30.354768688028507,28.593856692314148,30.061283355409447,3769600
2000-02-23,29.893579483032227,30.354770751353904,29.2751639186918,29.767800046217225,4267300
2000-02-24,29.767786026000977,30.228977077108034,28.84540392378686,29.987899936756616,3990500
2000-02-25,31.906049728393555,32.43013070290724,29.348534572766738,29.6839463964555,7698400
2000-02-28,32.82841873168945,33.96043317071322,31.69640429266568,31.69640429266568,6621300
2000-02-29,33.289615631103516,33.54117443939901,32.28338039792155,32.78649801451253,3681800
2000-03-01,31.193294525146484,33.41539749535181,30.94173569833079,33.163838668536116,4624400
2000-03-02,33.289615631103516,34.79896848087647,31.86411571742906,31.906042185478306,7841800
2000-03-03,33.49925231933594,34.37970826264765,32.78650226998836,33.66695821330007,2430500
2000-03-06,33.62501907348633,33.708871988881555,32.95419575032451,33.457313242695875,3419200
2000-03-07,30.43863296508789,33.58311984164656,30.187074014963198,33.56215659580283,7506100
2000-03-08,30.60633087158203,31.109448639334065,28.426153877989886,31.06752215868806,6526600
2000-03-09,29.893579483032227,30.564403146045574,29.30660877789555,30.52247666710724,4937300
2000-03-10,29.600088119506836,31.025588113930677,29.474308708234144,29.977426353324912,4934000
2000-03-13,28.845413208007812,30.187060333961668,28.426148481147237,29.51623677098474,3747300
2000-03-14,29.055042266845703,30.522468643959122,28.929262863093122,29.18082167059828,2097100
2000-03-15,33.4153938293457,33.87658496124382,28.845408976900682,28.97118837650926,5515300
2000-03-16,37.534671783447266,37.60804310500106,32.36723442258731,32.78649911718041,12820600
2000-03-17,36.18255615234375,36.81145342034509,35.05054106994134,36.72760045127824,7765900
2000-03-20,35.09243392944336,36.140595038447046,34.21197859788027,36.05674214972675,3873800
2000-03-21,35.008602142333984,35.72135212607012,34.88282273343937,34.96667567270244,4335200
2000-03-22,35.46977233886719,36.895271463597076,34.96665500072723,35.09243433526222,5072800
2000-03-23,35.9729118347168,36.2244706587358,34.88282359730114,35.38594124533913,2929400
2000-03-24,36.14061737060547,36.93722030568842,35.76327913819775,36.09869090033794,5254700
2000-03-27,35.84712219238281,36.6437249077691,35.385931146632856,35.721342816269186,2459100
2000-03-28,34.29586410522461,37.35649745446837,33.708893325917586,35.72136456925595,6036600
2000-03-29,33.87657928466797,34.337770339285974,33.1638294729856,34.337770339285974,5350400
2000-03-30,33.70888900756836,35.0924628101178,33.37347717664728,33.72985224700093,8942800
2000-03-31,35.26017761230469,35.38595708060066,33.205779630137116,34.42164782366486,9953300
2000-04-03,35.218223571777344,35.72134105137416,33.499238849821545,34.54740026564825,4199700
2000-04-04,36.26640701293945,37.063010172761246,33.373479748323476,36.18255404874768,9565100
2000-04-05,35.88905334472656,36.89528848523292,35.553641631224444,36.18253859404091,2591700
2000-04-06,34.79896545410156,36.72758281661804,33.960436166050926,36.55987695900791,4240500
2000-04-07,35.42787551879883,36.51796399630033,34.04430168197,34.37971352120123,2588400
2000-04-10,36.392173767089844,36.979144311720326,34.29585039340955,35.05052680793445,5795900
2000-04-11,38.53042984008789,38.65620926285205,35.218238373964994,35.889061962040515,7303000
2000-04-12,36.93722152709961,40.58482456099026,36.72758916883003,38.27886862002491,7751400
2000-04-13,36.64374542236328,39.41089324602001,36.55989245801005,37.73383395895532,6418200
2000-04-14,34.12815475463867,36.30833171685146,33.792742914298245,36.30833171685146,4131600
2000-04-17,32.95420837402344,33.70888490167283,31.06751705489996,33.205767216573236,7134400
2000-04-18,34.17006301879883,34.631254053408384,32.70263699958661,33.03804866112083,5177100
2000-04-19,35.050540924072266,35.59558522073846,33.205775612278984,34.29586420561138,3508700
2000-04-20,36.769508361816406,37.31455238542372,34.631258730741564,34.96667043757683,4288000
2000-04-24,37.566123962402344,38.99162420204708,35.72135894639152,35.72135894639152,5967100
2000-04-25,38.236934661865234,38.320787588755294,36.89528783162435,37.98537588119507,3733300
2000-04-26,36.853355407714844,38.23692847762905,36.643723124394505,37.96440650931262,3081000
2000-04-27,37.60805130004883,37.90153665021643,34.631271319777404,35.55365384887559,5615600
2000-04-28,36.26640701293945,37.48227499372008,35.8890686740765,37.39842202952831,3699000
2000-05-01,39.20125961303711,39.57859794086313,35.46980281564641,36.26640595216802,3629500
2000-05-02,36.72760009765625,39.24318914544092,36.55989416113727,38.06924758980808,3729600
2000-05-03,35.008602142333984,35.30208742975475,33.79273452301939,34.92474920307091,7462700
2000-05-04,32.82841873168945,35.13437407044159,31.067507382096913,34.58933008128199,9973900
2000-05-05,32.74455642700195,34.12812923377668,31.61254231236808,32.07373324795966,4189400
2000-05-08,31.82218360900879,32.70263928198532,31.36099254221156,32.61878636074946,3451500
2000-05-09,32.99613952636719,33.79274264072675,31.98990401349195,32.24146289171076,2988400
2000-05-10,32.82841873168945,33.876580249304055,32.451080585348194,32.87034519239403,3644300
2000-05-11,33.4153938293457,33.70887909509905,32.53493803208565,33.205761496664735,2339900
2000-05-12,32.07376480102539,33.625044928656685,32.03183831108941,33.205780029296875,2610000
2000-05-15,32.82841873168945,33.163830417326125,31.570624910551924,32.11566889971152,3392900
