Date,Close,High,Low,Open,Volume
2000-01-03,-0.5018997192382777,0.10036947746529279,0.40150468976689524,0.635720446255597,5298400
2000-01-04,-0.5018997192382777,0.10036947746529279,0.40150468976689524,0.635720446255597,4555700
2000-01-05,-0.4684257507324219,-0.6691819769332952,-0.4684257824846121,-0.40150681109629005,5701900
2000-01-06,0.8364810943603516,0.30113039445309653,-0.20076057835248307,-0.5688141937709794,6863100
2000-01-07,0.5353431701660156,0.9368558881093314,1.1710721348304531,1.1376126885310036,10527800
2000-01-10,-0.4014987945556676,-0.23420131098438546,-0.033445519540176605,0.6692023910684846,6402500
2000-01-11,-0.06693458557128196,-0.30115090694227575,-1.5690158171821622e-05,-0.4684478509498966,5607800
2000-01-12,-0.23422050476074574,-0.20076123312568583,-0.16730171644769243,-0.26767995609395356,4267300
2000-01-13,-0.20074462890625,-0.33458194928211427,-0.20074462890625,-0.23420389294312471,3144200
2000-01-14,0.13383865356445312,0.10037926501086147,1.0212056551495152e-06,-0.13383660049707657,5413700
2000-01-18,0.033447265625,0.10036583058099424,-0.20076836071476123,-0.06693085396767273,4821600
2000-01-19,0.10039901733398438,-0.06689766802454855,0.20077689261032106,0.5019119136005017,3999700
2000-01-20,-0.16730499267578125,-0.23422390668044812,0.03345157215053263,-0.23422390668044812,3106100
2000-01-21,0.0,0.0,-0.13383763719182795,-0.13383763719182085,4454400
2000-01-24,-0.4349784851074219,-0.0334657590044678,-0.5018972164221438,-6.316976072895386e-06,3785000
2000-01-25,-0.5353412628173828,-0.5353409806797025,-0.501881980603919,-0.4684222005004237,4356500
2000-01-26,-0.2007656097412145,-0.23422529344981058,-0.06692789941880406,-0.5353598603542942,3174100
2000-01-27,-0.06691360473632457,-0.33458871347619734,-0.2676700802369254,-0.1672917705137813,2610100
2000-01-28,-0.3011322021484375,-0.16729451534012796,-0.03345694450544201,-0.23421336338322973,4090800
2000-01-31,0.4684314727783203,0.20075617117851507,0.03345911898593812,-0.03345970806874021,2989600
2000-02-01,-0.06692314147948863,-0.03346376929193795,0.23421160505907324,0.2676709772466346,3602600
2000-02-02,-0.5353488922119176,-0.20075480823210867,-0.40151127944442777,-0.13383600928566963,3289100
2000-02-03,0.033458709716796875,-0.3011353659781406,-0.16729772252070063,-0.40151357880202454,3662900
2000-02-04,-0.1672992706298828,0.4015105302860995,-2.23410721744699e-06,0.3345917533401419,3885600
2000-02-07,-0.20075225830078125,-0.5018867659749375,-0.20075227432230847,-0.401508602090729,3999700
2000-02-08,0.5018978118896484,0.30114144357428785,0.4015195213298597,0.23422253730214493,5010500
2000-02-09,0.36804389953613637,0.7360972174876075,0.4015033930003966,0.9033943625057432,8432500
2000-02-10,0.33459472656249645,-0.13383692357412613,0.16729769572049236,-0.06691811570292572,5909500
2000-02-11,-0.13383293151855113,0.1338424121993178,-0.033454767145169484,0.06692358479563865,5530400
2000-02-14,-0.16729927062988637,-0.3345963674231953,-0.03346160774135498,-0.4349745883257654,3493300
2000-02-15,0.06692123413085938,0.20075892133689877,0.033461811225688365,-0.10037582741930606,3909600
2000-02-16,-0.10038375854491832,-0.033465062216897934,-0.03346492025285386,0.06691329155395209,4606800
2000-02-17,0.16730308532714488,6.154037475170071e-06,0.1673030742786068,0.2342219373925154,2847700
2000-02-18,-0.03346443176269531,-0.03346450500033882,-0.16730204592573372,-0.10038328004039343,3664500
2000-02-22,0.23421287536621094,0.06691583018962177,0.10037530013667606,-0.033462339210473147,2929400
2000-02-23,-0.2676677703857422,-0.06691124516163782,-0.06691140823669528,7.460683846716165e-06,3249300
2000-02-24,-0.10038375854491832,-0.20076206161432353,-0.43497776748006345,-0.13384318276110108,3612800
2000-02-25,-0.6691894531250036,-1.4426090508834477e-06,-0.26767660327486453,-0.033460830807094055,4205500
2000-02-28,0.2676811218261719,-0.26766918806150386,0.03346522374534189,-0.4349663168515221,3654700
2000-02-29,-0.6022739410400391,-0.4349770107499751,-0.33459864164653297,-0.16730168499029574,4635500
2000-03-01,0.23422813415527344,-0.06690635681294665,-0.13382556571155035,-0.4684195548158634,5496400
2000-03-02,-0.5353641510009766,-0.033473295777714185,-0.16731045113415277,0.36803991044773454,5170400
2000-03-03,0.033466339111328125,-0.20074927518453123,-0.13383073392121503,-0.10037107250067479,4626600
2000-03-06,-0.3346138000488281,-0.5688299796691609,-0.33461360192399425,-0.7695862295584135,4457900
2000-03-07,-0.20074844360351562,0.033467404304012405,-0.5353424323868659,-0.03345147310863439,7053200
2000-03-08,0.0053806304931640625,0.07466988485367665,0.2720186760609842,0.07348464858615955,5159800
2000-03-09,0.4705085754394531,0.13443315610747675,0.3024707779489759,-0.13442730114139678,3913200
2000-03-10,-0.3360729217529297,-0.20164266388050223,-0.06721253241093095,0.16804037409814399,3649100
2000-03-13,0.20163726806640625,-0.1008307572524636,-0.20165315142853757,-0.5041211605398956,4308000
2000-03-14,-0.23524856567382812,-0.2352485570855407,4.139554501847442e-06,0.26886453114412845,4602900
2000-03-15,1.3443050384521484,1.3106974895034469,0.10082546048912633,-0.10081982160044234,5463800
2000-03-16,0.4705028533935547,0.5377179522033124,1.041831439153409,1.3779069225119045,5410300
2000-03-17,-0.5713253021240234,-0.134427073560623,0.3024709651428452,3.0377589226304735e-06,4464500
2000-03-20,0.1344280242919922,-0.1680399969026638,-0.30247012670938034,-0.2688625880650122,2643800
2000-03-21,0.5713329315185547,0.3696876253400525,0.20164964573165634,0.4705101537295029,5479700
2000-03-22,-0.43689727783203125,0.03360857892392488,0.0672160900686265,0.5041144078731215,3431700
2000-03-23,0.0,-0.20164536718112558,0.0,-0.7729739075276356,3792400
2000-03-24,-0.3024711608886719,-0.26886365280576996,-0.10082575829824947,0.067212006375172,3345700
2000-03-27,-0.3108692169189453,-0.3024673161328728,-0.5377202316507486,-0.134429543536001,3397100
2000-03-28,0.07561683654785156,0.100822500801236,-1.6099431121574526e-07,-0.5713286236367452,4814300
2000-03-29,0.4032878875732422,0.30246518208430473,0.43689551720252595,0.36968040466308594,4254400
2000-03-30,1.4451255798339844,1.2098727226257324,0.772974506875741,0.8401896120154362,6850900
2000-03-31,-0.5713214874267614,0.06722224655971587,0.4032974752147034,1.1090563638481115,4957600
2000-04-03,0.6721477508544957,0.16803425210046896,0.03360416419308265,-0.7393698295800206,4337100
2000-04-04,0.16804122924805043,0.4705093351208838,0.4369016054362369,0.8065848171407097,5803400
2000-04-05,0.168024063110348,0.06720113498885993,0.571314933123336,0.4704920518059019,4780500
2000-04-06,0.03362274169921875,-0.033592134440478816,-0.20163033126789287,-0.1680225577053207,4050000
2000-04-07,-0.43690490722656605,-0.4032974422281619,-0.43690478242898223,-0.13443688269359555,3829600
2000-04-10,0.1344223022460973,0.2016372635446757,0.3024601629867405,-0.23526075649078848,2549500
2000-04-11,0.4368934631347656,0.13442556874006328,0.10081816578615488,0.0336030815786863,2408600
2000-04-12,0.10083961486816406,0.36970017528569343,0.10083915817692457,0.10083915817692457,4071700
2000-04-13,-0.4368972778320277,-0.504112389392688,1.0347290064771641e-06,0.16803885823103926,2835500
2000-04-14,0.0,-0.1344302588016255,-0.40329077640487654,0.06721512940081098,3407300
2000-04-17,0.10081291198730113,-0.03361734681431727,-0.4705151537427348,-0.47051547091025014,3648700
2000-04-18,-0.36968040466308594,-0.20164264181386216,0.2016478430253663,0.16804037714237907,2980300
2000-04-19,-0.3360786437988281,0.06721189322036736,-0.10082573165981401,-0.10082583099752895,2949900
2000-04-20,1.008218765258789,0.6049281363913899,0.6049284576633873,0.43689055534652965,4931800
2000-04-24,0.3696880340576172,0.43690316203720414,0.3696878638313663,-0.03360253805976399,4457300
2000-04-25,-0.23524665832519176,-0.30246169249067023,0.20165132516393314,0.23525888837847475,3344800
2000-04-26,0.1680393218994105,0.20164689033017424,0.06721663723079274,0.16803930900964303,3345300
2000-04-27,-0.1680393218994105,-0.30246954921925706,-0.20164684908290553,-0.16803930900964303,2825500
2000-04-28,-0.40329170227051137,-0.3696841547591667,-0.3024690288435785,-0.2688614886011713,2279900
2000-05-01,0.1680431365966797,0.20165072409968943,-0.03360229752835764,-0.10081735437342942,2130100
2000-05-02,0.2688579559326172,0.23525038306777546,0.03360512269509641,0.33607310587222017,3228300
2000-05-03,0.03360939025878906,0.06721695849185494,0.4705075941704706,1.8098178422576439e-06,3802100
2000-05-04,-0.47051048278808594,-0.06721990076395201,-0.235257561316633,0.1680330524329392,2320400
2000-05-05,0.4369010925292969,2.9422720970728733e-06,-0.20164247682864556,-0.6049330905782178,2252700
2000-05-08,0.23524856567382812,0.13442589759826618,0.6049317461000179,0.7729694905875455,3246100
2000-05-09,-0.13442611694335938,0.23525699533238154,-0.033603510834392836,0.13443430129239076,4305000
2000-05-10,0.80657958984375,0.5041115833213965,0.36968141915517094,0.13442852117093906,8784400
2000-05-11,0.43689918518066406,0.36968407942727666,9.478944633656283e-07,-0.10082171073561597,5743100
2000-05-12,-0.26885986328125,-0.26885986328124645,0.3024685485453631,0.3024685485453631,3598200
2000-05-15,-0.06720542907714844,0.20165513659280165,0.10083219395216148,0.2352624767871383,3519200
2000-05-16,-0.13445091247558594,-0.06723610060507212,-0.06723550742051643,-0.03362810148525952,3736300
2000-05-17,-0.06720161437988281,-0.23523919528851067,-0.1344169056111859,-0.30245459438141964,2963400
2000-05-18,0.2772502899169922,0.3024558495999443,0.33606367629421996,0.33606367629421996,2544800
2000-05-19,-0.142822265625,-0.13442028712502463,9.718051604323819e-06,0.13443994126144432,2577700
2000-05-22,0.2688617706298828,0.2688617831224285,-0.23525160596676642,-0.1344289239847427,6425600
2000-05-23,-0.1680469512939453,-0.30247721187136634,0.13442121486308167,0.16802865659079202,2896700
2000-05-24,0.7057685852050781,0.6721610574452583,0.5377306343034789,0.30247784635397323,5443100
2000-05-25,-0.43689918518066406,-0.4368991866181773,-0.5041142786831152,-0.4032916075229487,4494200
2000-05-26,0.5713272094726562,0.5377196519400975,0.33607435315623135,0.20164412302599644,3261000
2000-05-30,0.0,0.0,0.1680377779937423,0.4368982227837179,4196400
2000-05-31,-0.16802978515625,0.06722318997946886,0.40329863546688216,0.13443819067690654,3222300
2000-06-01,-0.33609580993652344,0.06719440787007258,-0.40331082006604646,-0.06723545535956887,3685900
2000-06-02,0.13443946838378906,-0.2688508680895545,9.206873272660232e-06,9.351408181146326e-06,3212200
2000-06-05,-0.43689537048339844,-0.3360726735411994,-0.26885762911364,-0.33607269562608977,1968300
2000-06-06,0.8065814971923828,0.5713286105774529,0.16803794004328765,-0.06721494708690301,3996900
2000-06-07,0.24415206909180043,0.41311104879322613,0.4776777050811063,0.5452382669189859,3652200
2000-06-08,0.6070194244384766,0.337237777940814,0.33723741482470615,0.2697920189879497,5686600
2000-06-09,-0.6407413482666051,0.03371279167405916,0.03371312753920108,0.3709401829067005,3119600
2000-06-12,0.3878059387206996,-0.03372795672893858,0.23605381522078872,-0.13489596174657947,3470300
2000-06-13,0.45526123046875355,0.30350910475391757,0.4046771186311737,0.47212253114863856,6619800
2000-06-14,0.37095069885253906,0.4046734104561409,0.23605985644680416,0.337227981904082,5736800
2000-06-15,-0.06745529174804688,0.10115811814452513,0.10115836007750545,-9.791170040074348e-06,5856600
2000-06-16,0.2023468017578125,1.0687182985691379e-05,0.40468293153488943,0.43840567050524015,6044800
2000-06-19,-0.03372001647949574,0.10117084474327953,-0.033720024182169794,2.699789035887079e-06,3689700
2000-06-20,-1.3826370239257741,-0.5395694962837396,-1.3151915990914063,-0.4384013413579524,4306500
2000-06-21,0.6070041656494105,-0.3035088642876609,-0.13489516670182056,-0.8093493048534697,3783800
2000-06-22,-0.1686019897460902,0.10117980835693174,0.3709610582689997,0.2697930874106049,3282800
2000-06-23,0.06743049621581676,-0.3035194027745689,-0.10118283000655737,-0.06746029344706983,3736600
2000-06-26,0.8093662261962855,0.8430890111269704,0.5395841018536984,0.2698025669020474,3391700
2000-06-27,-0.0674514770507777,0.16860749639505812,0.23605311573589205,0.3372212583702243,3950800
2000-06-28,-0.016862869262695312,-0.10116967112129771,-0.33722861181344044,-1.4980043196999304e-06,3043400
2000-06-29,-0.3541011810302699,-0.20234919976575227,0.20232362325482,-1.2778968422111348e-05,2972300
2000-06-30,0.9105148315429652,0.5648572287664315,-0.5058384272037237,-0.33722492432346485,8258100
2000-07-03,-0.7756252288818359,-0.2950768795019023,0.674450726729475,0.8093414377527566,2001300
2000-07-05,0.20233726501464844,-0.10116694956392891,-0.06744428510584655,-0.5732846598660046,3503900
2000-07-06,0.26979255676269887,0.20234724845326824,0.13490156373856976,0.16862428846927813,2527700
2000-07-07,-0.7756137847900391,-0.6407228356269954,-0.5058321877291441,-0.337218554624382,3557000
2000-07-10,-0.8093643188476598,-0.7081965021479242,-0.8430868373892686,-0.539582807123633,4691100
2000-07-11,-0.16859054565429688,-0.3709264896592188,-0.13486806460709033,-0.26975841188458816,4122500
2000-07-12,-0.47212982177734375,-0.16862554547402553,-0.3035161642435362,-0.16862554547402553,4286200
2000-07-13,0.3372268676757848,0.5395631176253133,0.06744519437280871,0.43839499000439375,6162000
2000-07-14,0.7081775665283168,0.20233693447931955,0.1686141939850394,-0.5395626933058111,4642400
2000-07-17,0.6407260894775391,0.6070033398689461,0.640726286439314,0.5395581321551788,4521700
2000-07-18,0.06743812561035156,0.23605153149883762,0.7418922252659499,0.7756148852835771,4271500
2000-07-19,0.20233726501464844,0.3709507478912464,0.23605995034893468,0.10116918331799596,4328300
2000-07-20,0.2023468017578125,0.03373348696235112,0.3035148666463492,0.33723757521219966,3817100
2000-07-21,0.26977348327637074,-8.20837259496443e-06,0.033714615804139925,0.20232808926684953,3349900
2000-07-24,-0.3372287750244176,-0.1011699192644322,-0.1011698934051708,-0.1348926033395621,2646100
2000-07-25,0.2697887420654297,0.37095694747572594,-0.06743831409720968,-0.20232908159306717,3886800
2000-07-26,-0.16861534118652344,-0.1348926703065203,0.2023344093949504,0.40467061882883826,5400100
2000-07-27,0.2697868347167969,5.255483099375624e-06,5.159795030351688e-06,-0.2360537542371688,2512400
2000-07-28,0.23605918884277344,0.33722731943325357,0.1686137669938077,0.23605918634795486,4039000
2000-07-31,0.5732841491699219,0.5395614212017428,-0.2023380871732421,0.26977980649753164,5129900
2000-08-01,0.033718109130859375,-0.033727336318332135,0.6744496310469508,0.23605442042155644,3561500
2000-08-02,-0.1348857879638672,-0.16860846128296103,-0.06744046880640653,0.06745038248426738,2421300
2000-08-03,-0.2697830200195348,-1.3812408958813194e-06,0.06744406044435536,0.1686121646364498,4031300
2000-08-04,-0.033712387084957385,-0.20232581584452447,-0.13488057600792658,-0.06743499269160935,3164100
2000-08-07,-0.2360687255859375,-0.2697915270714262,-0.10117783162213456,-0.37095964667827275,1840800
2000-08-08,-0.10117530822753906,0.23605159535939535,-0.1686206909670389,0.1348835364160017,3456700
2000-08-09,-0.23605728149414062,-0.40467073872120096,-0.20233458959603468,-0.539561547056028,3574900
2000-08-10,0.5733013153076172,0.3035197900336897,0.06746047098659602,-0.03370762507892522,3483600
2000-08-11,0.4046630859375,0.5732765821503101,0.6407222569949624,0.6744449640590169,3756900
2000-08-14,0.6407146453857422,0.4046556736117708,0.30348802125664065,0.8093282700083222,3871000
2000-08-15,-0.5732650756835938,-0.1685924950893849,0.10118861908608068,-0.10114720955066048,2480000
2000-08-16,-1.0454139709472656,-1.2140276467719033,-1.7873133420944214,-1.2814730020607392,6676000
2000-08-17,-0.2782230377197301,-0.23606980759335983,0.2360482218023101,-0.2023470469657056,2585300
2000-08-18,0.2107849121093821,0.10118634675784932,1.7806121558550103e-05,-0.26976355613450664,2598500
2000-08-21,0.23605918884276988,0.10116835329031915,0.5395635689948257,0.4383954421714513,1403900
2000-08-22,-0.5732860565185547,-0.1348908347123725,-0.5395633471649965,-0.03372270662448784,1776100
2000-08-23,0.05058860778808594,-0.2697770951830627,4.514250925069518e-06,-0.37094525604981854,1402600
2000-08-24,0.08430099487304688,0.20233042566210457,0.10116238613774087,-0.03372848587229882,1717800
2000-08-25,-0.4046821594238246,-0.33723689971803594,-0.370959409424124,0.06743559142134359,1763600
2000-08-28,0.30351257324218395,0.30351270549777,0.10117630427289015,-0.3372186986842607,2069600
2000-08-29,-0.4384059906005824,-0.4721288551914675,-0.1349016412511972,0.03371179070055064,1903100
2000-08-30,-0.30348777770996094,-0.20231939070668403,-0.43837863393406096,-0.10115134647269386,2949200
2000-08-31,0.37937736511230113,0.03371953326848143,-0.26978477250510835,-0.4046756844510284,3010600
2000-09-01,-0.1770496368408203,-0.13489628205402227,0.4721125513294133,0.30349894830368385,1963400
2000-09-05,0.23605346679687855,0.43838959572589076,-0.16861882289232,-0.06745079821675404,2666800
2000-09-06,-0.3640403747558629,-0.39676576305640054,-0.16281233083956437,0.0074633117264042426,2212800
2000-09-07,0.6766643524169922,0.6089972838744728,0.37216296423438777,-0.10150611610941596,3596700
2000-09-08,-0.3383216857910121,-0.20298748395378396,0.1353471722019144,0.40601532232038196,1851500
2000-09-11,0.10148811340332031,0.10148791341597274,-0.10151278456994817,-0.3721809333647741,1632100
2000-09-12,0.6090049743652308,0.4398375007948587,0.37217043586212384,0.33833693771602213,2005100
2000-09-13,0.43984413146972656,0.3045101515526163,0.5075109406228968,0.5413444536827186,3228600
2000-09-14,-0.30451011657714844,-0.270676639632228,-0.3045099239643676,0.20299257932008885,2946200
2000-09-15,-0.20299720764160156,0.23683839246069738,0.13533777001510927,0.2706718826293937,3424000
2000-09-18,0.13532447814941406,-0.2706776534736903,0.03382408086356037,-0.47367858366532545,1400100
2000-09-19,-0.05920982360839844,0.06766576134867819,-0.033834689716503163,0.13533275746778983,1910900
2000-09-20,-1.2264480590820312,-0.5413191905794861,-0.9473217570005055,-0.47365230432586714,3316700
2000-09-21,0.9473247528076172,0.3044877871073446,0.2368213477670622,-0.5075160255653053,3298400
2000-09-22,1.0826854705810547,1.0488521251335783,1.3195196763742736,1.4210202565777976,5068300
2000-09-25,-0.3045234680175781,-0.30452371169880976,-0.16918910648823626,-0.06768880747360484,2139600
2000-09-26,-0.2029876708984375,-0.10148701487269207,-0.10148734985325802,-0.16915420573667106,2111100
2000-09-27,0.5751819610595703,0.4398480709607888,0.23684664720051885,0.10151267179563916,2391100
2000-09-28,-0.13533973693847656,-0.03383925677460198,0.30449604708729794,0.4059965663338083,2132700
2000-09-29,0.4059963226318324,0.67666427338321,0.23682883562963042,0.13532828494330218,4468400
2000-10-02,0.744338989257816,0.3383369596778252,0.5075044229351384,0.5751714404465957,5036700
2000-10-03,-0.744338989257816,0.37216661850821,-0.47367091921199744,0.7105017010328929,5674900
2000-10-04,-0.47367286682128196,-1.4886780260672516,-0.5751733198720643,-1.4210109869198746,4715900
2000-10-05,0.3721694946289027,0.20300200795213286,0.37216947944510537,-0.10149949870971753,3692400
2000-10-06,0.3045177459716797,0.3045178335597747,0.2706839833874177,0.3721845485384172,3146600
2000-10-09,0.37215232849121094,0.5074862410123764,0.5074865897060441,0.4059860245550446,3206800
2000-10-10,0.1691722869873047,0.23683934999250056,0.13533873022154097,0.4060067801370302,3103300
2000-10-11,-0.30450439453125,-2.9103778658168267e-06,-0.2706708579753716,-0.10150337604240889,4115900
2000-10-12,0.5751647949218714,-0.0676717516258627,-0.10150508056617369,-0.10150516112418373,3015000
2000-10-13,-1.2856559753417933,-0.6089855864807845,-0.9473214302296178,-0.3044842593424306,4018400
2000-10-16,0.608978271484375,0.20297576922952842,0.6766458482469488,-0.3045263164533658,2682800
2000-10-17,0.2706947326660156,0.16919445321297033,0.5075288130027324,0.6428630055397981,2980700
2000-10-18,0.4398231506347621,0.3383225534146952,-0.4060143253515278,0.03382112396463555,5059900
2000-10-19,-0.06766319274901988,-0.06766318276945427,-0.33833144205212307,0.10150428717556181,4484100
2000-10-20,-0.6766853332519531,-0.270683498175913,0.13531927135621302,-0.4060172332872085,3733600
2000-10-23,0.10150718688964844,6.81675708591456e-06,0.37217501421368127,-0.10149381383127931,2692900
2000-10-24,-0.3383293151855469,-0.4736632558882512,-0.3044958857213764,-0.0676613185149435,4007100
2000-10-25,1.2856674194335938,1.0488328752801976,0.5413305131760175,0.4398299417508227,4701800
2000-10-26,-0.8120098114013672,-0.5751753741122307,-0.23684022295341478,-0.2368402773153626,4217400
2000-10-27,0.6090106964111328,0.37217625912199637,0.2030085385916287,0.033841103794621574,3375200
2000-10-30,0.5413475036621129,0.6090145353749143,0.37217954451131163,0.7781817640088597,5567600
2000-10-31,-0.3721656799316442,-0.3044986327633943,-0.033830602508569285,-0.03383054841457778,2943700
2000-11-01,-0.23682785034179688,0.13534099915334252,0.37217547810846696,0.1691744304921059,5354900
2000-11-02,-0.5075244903564453,-0.23685692048879758,-0.9135264035358901,-0.304523633988417,5017400
2000-11-03,-0.6766700744628906,-1.3871735730667787,-0.7443370725477898,-1.1503390730829146,4642300
2000-11-06,0.9135093688964879,1.0150099004206048,0.5413406913172842,0.20300571876888185,4378400
2000-11-07,-0.20298957824707387,-0.20298950225801704,0.4736804248267106,0.5413475284792142,2825900
2000-11-08,0.13532257080078125,0.10148898860540001,0.10148918609085911,0.06765558870428379,3165100
2000-11-09,0.879663467407223,0.9134969245725628,0.3383276129467383,0.1691600817495562,4067300
2000-11-10,-0.10149192810058238,0.06767566364059618,0.033841827399879065,0.8458460046741045,3473400
2000-11-13,-0.3383350372314453,-0.06766697728479798,0.2706680955816836,-0.40600205195678285,3555200
2000-11-14,-0.20299911499023438,-0.6090011890632816,-0.3383331623825825,-0.16916560251155133,2973200
2000-11-15,-0.6766853332519531,-0.4060175380011515,-0.8458526392623504,-0.3721839671020568,6891500
2000-11-16,-1.217987060546875,-0.10148067157139096,-0.8119851848423103,-0.5074829400806138,5850300
2000-11-17,-0.2030048370361328,-1.421011465433903,-0.30450536855423493,-1.0826762805287053,6213100
2000-11-20,0.5751609802246129,0.43982685363291196,0.16915903536840204,-0.10150906076095367,6648300
2000-11-21,0.8120231628417969,0.8120233434930064,0.6766886788029893,0.879689850003917,6272100
2000-11-22,-0.9473514556884766,-0.7105170358958155,-0.9473511166291075,-0.4060151393530873,4202200
2000-11-24,-0.13533401489258168,-0.4060020658990986,0.47366910005916196,-0.2706680404407322,1673500
2000-11-27,-0.06766891479492188,0.23683260264021655,-0.609004971686371,-0.3383369445800781,2943200
2000-11-28,0.4059982299804723,0.16916366165034447,0.5074988151191029,0.6089992628863641,3270800
2000-11-29,0.13534545898437145,0.10151207109099758,0.37217983751553163,0.06767839893582561,2749100
2000-11-30,0.0,0.2706681138556206,-0.3383351423195258,0.0,4043800
2000-12-01,-1.6240253448486328,-0.23685263752742713,-1.5225244581055648,0.40598413287967006,12101200
2000-12-04,0.7781772613525391,-0.4736616662537614,0.20300762765688063,-2.0638361494183393,12372900
2000-12-05,0.2030010223388672,-0.33833497182601846,0.7443370160881067,0.8796710148977631,6618500
2000-12-06,0.6869773864746094,0.6533589885700302,0.44777676924911347,0.3127654232011565,7443800
2000-12-07,0.8824596405029297,1.2558110638480144,0.23758009877785824,0.13575694709076203,6975800
2000-12-08,0.27153968811035156,0.06789355086622706,1.255829678391997,1.425534954981778,5436900
2000-12-11,-0.20366477966308594,-0.23760598197510419,0.033922730057661,0.23756879247626728,4171700
2000-12-12,0.1697235107421875,0.10184154597314787,-0.033922940560824344,-0.305451114460741,2542100
2000-12-13,0.576995849609375,0.576995838842894,0.3394085128054307,0.23758534769696027,3962700
2000-12-14,0.7127628326416016,0.67882178306116,0.3054701768662085,0.407293336663912,6014700
2000-12-15,-0.509124755859375,-0.13577333049294893,0.33940163313050675,0.23757847333280324,9470800
2000-12-18,0.2715358734130895,-0.13575660904582065,-0.4072852014150605,0.47518213375288454,5112200
2000-12-19,-0.0678787231445348,0.16970867497185438,0.6788243937302667,-0.06787871885029517,4962600
2000-12-20,-0.16971778869628906,-0.06789481373215622,-0.6448922957855601,-0.33942300293838557,3797700
2000-12-21,-0.06787681579589844,0.06788745076861957,0.37335667264634864,0.20365152838691714,3612100
2000-12-22,-0.06789779663085938,-0.4073083817090577,-0.5091310566474831,-0.033956851158375656,3374800
2000-12-26,0.1357746124267578,0.13577469304756562,0.37336166154281614,-0.06787155828210345,2097600
2000-12-27,0.0,0.1357641585952507,0.23758727754168874,0.06788207929761825,3164400
2000-12-28,-0.06787681579589844,-0.33940511949023744,-0.4412283464059392,-0.03393576265092335,3939700
2000-12-29,0.4412364959716797,0.3733544031778919,0.37335434481094154,2.852684808374306e-06,2625100
2001-01-02,-0.10182571411132812,-0.03394362051275124,0.10182061861302927,0.271525836381759,4267800
2001-01-03,-1.561279296875,-0.06787269016471953,-1.2897509462868797,9.403433853805154e-06,7189400
2001-01-04,-1.1540145874023438,-1.5613081821289754,-1.6970710553058446,-1.5613081821289754,12373700
2001-01-05,0.5091285705566406,-0.3054560294019346,0.6109513974293961,-0.848512838399774,5041900
2001-01-08,0.40727806091308594,0.30545477107015984,0.4751604186129299,0.20363199437746005,3755700
2001-01-09,0.37335968017578125,0.3733597582341339,0.3733595352102874,0.5091237142695206,3427400
2001-01-10,-0.40729522705078125,-0.20364902329095713,-0.10182583445700288,0.16970245325684274,4079800
2001-01-11,0.033935546875,-0.1697107349431768,-0.20365163910164696,-0.06788761266163945,3499800
2001-01-12,-0.20364570617676137,-0.20364570159200923,4.755033344849835e-07,-0.20364570224697687,3084900
2001-01-16,0.13578224182129262,1.8189840602644836e-05,1.7894070836632636e-05,-0.16968711544818404,3153700
2001-01-17,-0.3054771423339808,0.06787432780346592,-0.13577181961454698,0.23757961896430402,4190400
2001-01-18,-0.2036571502685618,-0.2715394227629524,-0.06789296783363596,-0.6448907431820601,3635800
2001-01-19,-0.6448745727539027,-0.47516929882229775,-0.7466976856879235,-0.27152315866249666,4159100
2001-01-22,0.0,-0.4412334893807568,-0.339410376446736,-0.6109386776041212,2606000
2001-01-23,-0.33941078186035156,0.13576373460437807,-0.20364662600130146,0.3054689263479773,6121000
2001-01-24,-0.23758888244629262,-0.37335306389828204,-0.20364782640539048,-0.16970684155047877,5642400
2001-01-25,0.5430698394775462,0.1697185148750613,1.2829046792006693e-05,-0.74668993402544,5997200
2001-01-26,0.16969108581542613,0.5091013609239745,0.8145712059971828,1.2218636085487091,4612700
2001-01-29,-0.22399520874023438,-0.2036311293611881,-0.11945835761229873,-0.38012515520599166,3283100
2001-01-30,0.4724407196044922,0.1140231870890851,-0.17922533454554213,-0.15750476054553175,4041500
2001-01-31,-0.24436569213867188,0.0760378856061088,0.1792175650798029,0.684262601836096,5223500
2001-02-01,-0.21722412109375,-0.42358418000406317,-0.4235841614546274,-0.5973642232744645,4880300
2001-02-02,0.7168388366699219,0.5050449906694112,0.24437794707874616,-0.135762134950415,5717500
2001-02-05,-0.010858535766601562,0.13576704759406155,0.5702119537786423,0.7222692784614964,5261000
2001-02-06,0.15747833251953125,0.21721692625931155,0.35298123328935205,0.325826671103556,4030300
